batch_size,target_output_tokens,count,request_count,avg_generated_tokens,std_generated_tokens,avg_power_w,std_power_w,peak_power_w,avg_energy_j,std_energy_j,avg_dynamic_power_w,std_dynamic_power_w,avg_dynamic_energy_j,std_dynamic_energy_j,avg_context_total_tokens,avg_approx_kv_pressure,avg_normalized_kv_blocks,avg_idle_baseline_w,enable_chunked_prefill,max_num_batched_tokens,max_num_seqs,queue_seed,sampling_seed,scheduler_signature,avg_ttft_ms,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,std_ttft_ms,avg_tbt_ms,mean_tbt_ms,p50_tbt_ms,p95_tbt_ms,p99_tbt_ms,std_tbt_ms,avg_e2e_ms,mean_e2e_ms,p50_e2e_ms,p95_e2e_ms,p99_e2e_ms,std_e2e_ms
8,300,5,40,300.0,0.0,222.81884518626816,0.24823712985813362,229.35159999999996,4561.294300444008,5.1813888939921835,165.74851185293483,0.2482371298581285,3393.015224238913,5.1059350255960965,2408.0,1208.0,19.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,239.81290109804831,239.81290109804831,236.3436224986799,357.6116979995277,358.1915035133716,67.85928386739654,67.98809162165072,67.98809162165072,67.98535065564255,68.02219616517465,68.02675930334233,0.02190788117710222,20568.252295971615,20568.252295971615,20564.32892003795,20691.599621111527,20694.846440386027,71.39529665872804
12,10,5,60,10.0,0.0,111.39431765698036,2.900966976136623,154.8784,84.91455314030647,2.876856999537072,53.98287321253592,2.900966976136626,41.14622743904856,2.3128961731265494,132.0,72.0,1.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,212.73372915457003,212.73372915457003,227.51192649593577,232.23308853921483,232.86717763985507,38.918274196863194,68.96380692875634,68.96380692875634,68.89064283394772,70.63430823489196,71.09456056030467,1.1041694558568815,833.407991513377,833.407991513377,848.0938079883344,863.1679787184112,865.2944458753336,44.61886897560985
12,20,5,60,20.0,0.0,149.31539253855667,12.348940913469042,220.414,216.2339239270902,17.59052883274145,91.90394809411224,12.348940913469038,133.0819242021193,17.690201457381967,252.0,132.0,2.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,230.20567339262925,230.20567339262925,229.27376796724275,322.63788988930173,323.258303682087,54.64323978461011,68.49543409904042,68.49543409904042,68.46974126528949,69.3549369875415,69.53658913329588,0.500835958377849,1531.6189212743968,1531.6189212743968,1532.1959345019422,1634.5198175462424,1641.8530632101465,59.87779614407128
12,40,5,60,40.0,0.0,190.57752179724463,6.115047184150626,229.76680000000002,535.1366926621438,15.149587344730847,133.1660773528002,6.115047184150587,373.9118005495178,15.732265595959754,492.0,252.0,3.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,211.00199286011048,211.00199286011048,228.42992702499032,232.76240595732813,234.78986829402857,42.29581103198407,68.25879760371107,68.25879760371107,68.27176374365361,68.62691246220867,68.66088841552249,0.2423098054203756,2873.095099404842,2873.095099404842,2891.0006794612855,2905.572549079079,2906.8702772725374,47.73028435763969
12,50,5,60,50.0,0.0,197.03216101958537,1.442045603066126,229.99719999999996,685.2509350189684,8.375228506114873,139.62071657514093,1.4420456030661324,485.5867419625388,7.335104125560297,612.0,312.0,4.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,208.92132023970285,208.92132023970285,224.31208199122918,236.64323387201875,237.19745507463807,41.91738514242024,68.12811647066657,68.12811647066657,68.148563827426,68.50805381605191,68.56251248545773,0.27013343891404623,3547.1990273023644,3547.1990273023644,3566.6114345076494,3581.3002561684702,3583.4124034957495,49.978928478947246
12,75,5,60,75.0,0.0,207.46730431395954,0.5628028208020105,229.8484,1076.7485960624158,3.7716428750803694,150.05585986951507,0.5628028208020197,778.7852520414823,3.4478798233347154,912.0,462.0,5.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,211.36537202595113,211.36537202595113,226.6096510575153,230.73481981991785,232.21557079115883,41.84536351703069,68.11592515035184,68.11592515035184,68.11307331097211,68.36749110410204,68.38909909442205,0.1633526556812218,5251.943833151988,5251.943833151988,5268.12638703268,5284.741154918447,5287.338586059632,47.85224077902812
12,100,5,60,100.0,0.0,213.33465742990262,1.3348455515846196,230.3014,1468.1548537761773,5.388149908410542,155.9232129854582,1.3348455515845947,1073.0455826881705,5.870491864309349,1212.0,612.0,7.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,209.49524057602198,209.49524057602198,228.25759102124718,234.48191823554225,235.41798690101132,41.63475045329959,68.15311079574373,68.15311079574373,68.15669322245274,68.29426239692661,68.31444214080517,0.13552253036053352,6956.653209354651,6956.653209354651,6976.366746530402,6990.727828309173,6991.836960554356,48.070723491137116
12,150,5,60,150.0,0.0,219.46341649890806,0.47335175481226793,230.8306,2260.5234895263384,4.283247514477314,162.05197205446362,0.47335175481226377,1669.1717239494087,4.216571269654446,1812.0,912.0,10.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,216.06797273658836,216.06797273658836,230.58261198457333,246.99383629485965,247.5442995794583,46.85820543167218,68.1276955339569,68.1276955339569,68.13630605336816,68.26957680676414,68.2918570610779,0.10243313058003123,10367.094607296167,10367.094607296167,10387.531763524748,10416.938237549039,10420.124717875151,53.38219919388421
12,200,5,60,200.0,0.0,221.94741554325483,0.3095852841494791,230.97439999999997,3042.4166721954048,6.234158897369037,164.5359710988104,0.30958528414947273,2255.430644623133,5.477474995236483,2412.0,1212.0,13.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,215.0014196561339,215.0014196561339,229.0179284173064,240.54006658843718,243.0329993239138,40.60284174383382,68.17445572748605,68.17445572748605,68.17432485717401,68.24926352578838,68.2600023266953,0.05690801113647296,13781.718109425856,13781.718109425856,13798.304656462278,13812.964696245035,13815.703199595446,46.63284333271062
12,300,5,60,300.0,0.0,224.90913315226058,0.4818771106715519,231.01260000000002,4620.052507854198,9.570259907893348,167.49768870781614,0.48187711067154204,3440.714354808167,9.65081350000556,3612.0,1812.0,19.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,206.952981891421,206.952981891421,226.66429600212723,230.32650692039172,231.70197803992778,43.85260734379364,68.20412641423603,68.20412641423603,68.20230535796087,68.24461666284671,68.25088781359555,0.024276421084425345,20599.986779747996,20599.986779747996,20619.22016052995,20632.860101026024,20635.202814327786,47.89590322615659
16,10,10,160,10.0,0.0,115.34688737690105,12.49453623559435,150.866,90.04184146893131,9.829995249392198,58.10599848801216,12.496106299613272,45.362330848679015,9.780547835296401,176.0,96.0,1.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,223.32946214664844,223.32946214664844,228.2658714684658,331.8683877470903,336.20419688289985,44.6377462713683,69.66320557872272,69.66320557872272,69.55219505794554,71.50409791178795,72.38033458215392,1.1687137940121397,850.298312355153,850.298312355153,856.5422319807112,948.1504269293508,970.778470397927,49.16211962477018
16,20,10,160,20.0,0.0,153.55935831940025,3.9075639555950494,228.23610000000002,224.82242977301894,6.202691337207775,96.31846943051134,4.006666375722689,141.0166231921231,6.034025322641536,336.0,176.0,2.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,236.72367230174132,236.72367230174132,231.65753291686997,366.8737903586589,371.764865902951,56.162108285597895,68.83174037510273,68.83174037510273,68.77537686867933,70.02105297379833,70.25749039609525,0.6830648611636817,1544.526739428693,1544.526739428693,1543.278951488901,1662.7082206890918,1685.1086630055215,61.05366837425774
16,40,10,160,40.0,0.0,188.04073134505995,2.2396277029689218,230.02130000000002,532.5646505132438,7.949111144186451,130.79984245617104,2.344532540051611,370.45205408147456,7.630517107965029,656.0,336.0,3.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,218.32409092166927,218.32409092166927,228.4312594565563,298.2175015145913,300.5489787075203,48.25771543442814,68.46632043721351,68.46632043721351,68.4193181924713,68.99591161084409,69.09108682926625,0.30029505361198355,2888.5105879729963,2888.5105879729963,2900.1795084914193,2967.8300847881474,2985.444562669145,54.36770565464412
16,50,10,160,50.0,0.0,196.8757362045082,1.4580859494970277,230.1056,689.0408897606637,5.054947857525294,139.63484731561928,1.4253574027543068,488.70210408691037,4.6592988711459835,816.0,416.0,4.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,225.65113491073134,225.65113491073134,228.88072847854346,318.03679613512935,320.140625910135,44.50007225640086,68.3355735988494,68.3355735988494,68.30907776495633,68.79327320232417,68.95508371143868,0.28828376605201805,3574.094241254352,3574.094241254352,3580.5769945145585,3664.4493966537984,3681.300095554907,50.24804407853492
16,75,10,160,75.0,0.0,207.1834349364254,2.618621698754502,230.4241,1078.9789414477902,13.534392214231007,149.94254604753658,2.5508878392671437,780.8770941117682,13.214563557548026,1216.0,616.0,5.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,219.93712826661067,219.93712826661067,229.14103697985408,304.8286630422808,307.4039852397982,46.359942811404714,68.27631693149917,68.27631693149917,68.26565414824447,68.53087937862084,68.58684812631533,0.16514753289564374,5272.384581197548,5272.384581197548,5282.184749958105,5355.142074084142,5373.403803028632,52.08977976108432
16,100,10,160,100.0,0.0,213.0654469499888,2.3796124343401663,229.9478,1471.576130847001,17.763427536951408,155.82455806109994,2.3535957526123523,1076.234496686562,17.195639151919618,1616.0,816.0,7.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,214.2316444471362,214.2316444471362,230.12786603067067,235.8474201289937,239.8476451879833,40.52026256880412,68.20523498352466,68.20523498352466,68.1952334143165,68.42008535497389,68.46504158922471,0.14095628473404034,6966.549907816079,6966.549907816079,6982.616118504666,7005.082398373634,7010.420244025299,46.552088842792074
16,150,10,160,150.0,0.0,219.1654238532561,0.6488928850777474,230.6531,2263.4119023807802,6.360109010302373,161.9245349643672,0.7192893714838245,1672.2612939823455,7.185232134663194,2416.0,1216.0,10.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,231.6283069565543,231.6283069565543,230.99169600754976,309.09255741280504,311.7363875405863,47.988611990518436,68.2543479073111,68.2543479073111,68.2499019832244,68.36782330010342,68.39524381047885,0.07779732382099297,10401.526145145908,10401.526145145908,10406.063690024894,10477.197807194898,10493.95935888053,53.52179023408185
16,200,10,160,200.0,0.0,221.7727219336313,0.5297889389316605,230.79379999999998,3046.2000632153054,8.93673476289775,164.53183304474237,0.6132680158568422,2259.9587554769028,9.646973484931298,3216.0,1616.0,13.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,216.23684955775389,216.23684955775389,229.50181999476627,237.44570535491218,239.53537669382058,39.22363941102872,68.2468676879644,68.2468676879644,68.25469702279813,68.36917547262787,68.38953530559803,0.09120527071077027,13797.36351946267,13797.36351946267,13814.188610529527,13837.877253186889,13843.348482167348,47.266441468182705
16,300,10,160,300.0,0.0,224.8777169882033,0.7328962886931504,231.14569999999998,4620.182565792029,21.001418042921546,167.6368280993144,0.8217273801926532,3444.15440502009,20.777696033178607,4816.0,2416.0,19.0,57.24088888888889,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,224.14614415392862,224.14614415392862,229.4457060052082,279.9539750732947,296.4310198801104,39.59823891012445,68.20797198899076,68.20797198899076,68.25910443455655,68.35289834038804,68.37451544201335,0.1217291316831345,20618.329768862168,20618.329768862168,20637.032917526085,20710.286738624563,20720.896978513338,60.57725736753875
24,10,5,120,10.0,0.0,111.80587871712353,7.365812747687697,147.0616,90.78604555644989,8.038230395734406,54.394434272679085,7.36581274768769,44.21804028955036,6.864249295156199,264.0,144.0,1.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,228.28529789500558,228.28529789500558,233.6915449704975,247.85186342196533,248.87155736563727,29.670857883643436,71.68748472726696,71.68748472726696,71.14466238999739,77.89166278089397,79.26880205632186,3.0308577560217547,873.4726604404083,873.4726604404083,875.7173335761763,944.4444981985725,957.3087635764388,45.01421695754889
24,20,4,96,20.0,0.0,154.014609128631,3.345739954965662,231.12875,229.96102597743277,8.391388019566238,96.60316468418655,3.345739954965663,144.24905015493107,6.80912629769133,504.0,264.0,2.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,234.75699032254246,234.75699032254246,234.4731194898486,306.3591618265491,308.630101144081,47.90310220886566,68.7989012689637,68.7989012689637,68.76322779020197,70.32351156445465,70.57238539227431,0.9364721002920107,1541.936114432853,1541.936114432853,1549.7754495008849,1629.1362725605723,1640.501199819846,57.12290173414321
24,40,5,120,40.0,0.0,191.4703324839185,1.6791918878240244,232.90240000000003,541.3585394180125,7.467172187861741,134.05888803947403,1.6791918878240333,379.0294700883428,5.805522358376774,984.0,504.0,3.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,233.81754687579814,233.81754687579814,232.53903246950364,300.5343244120013,302.28358688531443,42.86855459973491,68.0572449525671,68.0572449525671,68.102718423455,68.77967973302405,68.94593799922568,0.504559285197595,2888.050100025915,2888.050100025915,2891.0721144638956,2964.75163641735,2975.6158268777654,53.43922969278145
24,50,5,120,50.0,0.0,198.6945656771897,3.242377903892543,232.86239999999998,696.955641978832,16.03980730676576,141.28312123274526,3.242377903892533,495.5828472008611,14.284635432726764,1224.0,624.0,4.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,246.22524508352703,246.22524508352703,237.12852998869494,364.7871012799442,366.7460272728931,55.88130877019197,67.93562067083802,67.93562067083802,67.9052841234287,68.79922078105108,69.08879786249896,0.5101694236606608,3575.07065795459,3575.07065795459,3576.6924684867263,3677.9740440717433,3688.361763310386,59.45731962328635
24,75,5,120,75.0,0.0,211.1681964740957,0.739025770460322,233.5058,1090.9563323897357,7.099600822955373,153.75675202965124,0.7390257704603137,794.3438854996944,4.15120502516906,1824.0,924.0,5.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,241.4702736180819,241.4702736180819,232.99867456080392,356.405622465536,362.60614033322787,46.27159915874936,67.63722091925808,67.63722091925808,67.65714783781536,68.15143466330875,68.29658086134775,0.33931178878246093,5246.62462164318,5246.62462164318,5250.967319472693,5334.35507658869,5352.0653021358885,53.55340393292588
24,100,5,120,100.0,0.0,214.9718150420419,0.5682268785564575,233.0982,1477.91888383432,5.732381423769661,157.56037059759754,0.5682268785564317,1083.2183186573243,4.9207865443407455,2424.0,1224.0,7.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,251.68637368866862,251.68637368866862,231.86127102235335,368.833701137919,369.3893465423026,59.52844651769431,67.69017047861823,67.69017047861823,67.68468538395628,67.94198026287961,68.00322534599944,0.1531041130463747,6953.013251071873,6953.013251071873,6943.741719529498,7069.249902834417,7086.521260773297,62.06972844759644
24,150,5,120,150.0,0.0,220.63335019383302,0.9341448121266243,233.1078,2260.8978921872385,10.610585918614,163.2219057493886,0.934144812126617,1672.58509626782,10.148560891508579,3624.0,1824.0,10.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,222.05199530386986,222.05199530386986,229.7761045047082,247.25996647030115,253.06101415655576,33.39667430725165,67.65187418573902,67.65187418573902,67.64192208718046,67.88878502221091,67.92576320861596,0.1591521373809191,10302.181248978983,10302.181248978983,10310.067627986427,10350.998318946222,10362.29405890219,46.58097380006073
24,200,5,120,200.0,0.0,224.68696371624316,0.2685305827100321,233.72480000000002,3065.4963859351283,10.133152816394933,167.27551927179871,0.26853058271002694,2282.2097088849405,8.353366143659803,4824.0,2424.0,13.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,248.6257914385836,248.6257914385836,235.98956142086536,364.15361864492303,367.2282303124666,60.58385475628403,67.65973055929743,67.65973055929743,67.65828128136582,67.81178743750485,67.83226621399245,0.08820401234205963,13712.912172738774,13712.912172738774,13706.115427485202,13832.3885364749,13846.731131017441,66.01653021234863
24,300,5,120,300.0,0.0,227.31767231617405,0.7528153349973363,233.9752,4635.280706790247,25.829041336380296,169.9062278717296,0.752815334997334,3464.5989396832583,23.115613943899902,7224.0,3624.0,19.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,246.79640133302505,246.79640133302505,232.75872401427478,298.4234551375267,299.73173310398124,45.93794616371655,67.59276825061794,67.59276825061794,67.5717043528025,67.79518307589251,67.81809800621792,0.12179779625340695,20457.034108267788,20457.034108267788,20467.537674529012,20555.035524792038,20564.197613064898,66.18607730362193
32,10,5,160,10.0,0.0,113.57310542297651,4.7200664635481395,155.2568,93.6306228915511,5.001531761191155,56.502772089643166,4.720066463548143,46.59706070486488,4.387283598019454,352.0,192.0,1.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,224.21088481642073,224.21088481642073,230.67560757044703,243.21853892179206,246.26851792563684,29.38445032946512,71.91293874178277,71.91293874178277,71.85422067090661,76.31606629648658,76.6873367697311,2.694731649356047,871.4273334924656,871.4273334924656,879.632581025362,918.534740974428,925.7653769291937,43.271987673039035
32,20,5,160,20.0,0.0,156.2273643427382,3.6068673548948404,233.3884,237.8881655748367,8.482726397837753,99.15703100940488,3.6068673548948427,151.0005538588047,7.240401229518685,672.0,352.0,2.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,263.7352149162325,263.7352149162325,245.36022398388013,362.06588259083225,365.9285116393585,54.11195719624998,69.37237387518459,69.37237387518459,69.22627826478626,71.55254118781733,71.84125585695975,1.2347817200246383,1581.8103185447399,1581.8103185447399,1583.939891483169,1673.8505003158934,1686.935370332794,57.9641702041273
32,40,5,160,40.0,0.0,191.34489328013024,1.9929139632689525,233.8614,541.410128634982,11.067231673986399,134.2745599467969,1.9929139632689465,379.92824576349733,8.697325180620188,1312.0,672.0,3.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,267.77180383651285,267.77180383651285,251.4252874534577,327.63615547446534,332.7136735897511,44.67998875394932,68.35635469339113,68.35635469339113,68.35420031954223,69.18902390678295,69.50814456690867,0.5808954246185328,2933.669636878767,2933.669636878767,2933.4392874734476,3013.4923852514476,3022.6546275778674,56.48902211643011
32,50,5,160,50.0,0.0,199.99707184914794,0.6899251014944986,234.32080000000002,704.6271853844644,1.965388776527765,142.9267385158146,0.6899251014944876,503.5572707207522,2.0800677534088177,1632.0,832.0,4.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,239.35614722358878,239.35614722358878,231.56354302773252,323.6584699479863,325.3249255521223,38.33904227577335,68.38236828281174,68.38236828281174,68.38845931663539,69.02822618294337,69.11684968572928,0.4222788550841131,3590.092193081364,3590.092193081364,3589.1536955023184,3672.4191601446364,3692.522753190715,45.55006287069894
32,75,5,160,75.0,0.0,211.79363994258068,1.4935748854256428,234.12359999999998,1105.6679025274577,13.716791964829355,154.72330660924735,1.4935748854256288,807.7316481538599,11.284504394247486,2432.0,1232.0,5.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,263.9670746109914,263.9670746109914,238.93541895085946,363.8323377468623,367.579429121688,55.44072786688345,68.08022678788629,68.08022678788629,68.06654645982701,68.55991421561575,68.71342875156236,0.3028323471169444,5301.903856914578,5301.903856914578,5296.17252596654,5397.449411882553,5409.550646053394,59.886115795536995
32,100,5,160,100.0,0.0,216.87371798937275,1.1455457503397681,234.1138,1496.014487940433,7.308080777704627,159.80338465603938,1.1455457503397415,1102.3294796724897,5.788302640617714,3232.0,1632.0,7.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,255.20229666217347,255.20229666217347,240.96322595141828,337.5725378631614,340.24204818648286,44.940711784902525,67.98717164721268,67.98717164721268,67.98216552976895,68.32739529270454,68.36558855634954,0.22505651604689103,6985.932289736229,6985.932289736229,6983.409363485407,7086.582656105747,7100.490681468509,53.819723890550954
32,150,5,160,150.0,0.0,222.7592480710603,0.5585310625135746,234.552,2292.356444965412,4.875180211015049,165.68891473772698,0.5585310625135701,1705.0595160992634,4.7564001659177135,4832.0,2432.0,10.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,246.78101292593055,246.78101292593055,232.83340799389407,338.0441630259156,362.1120142366271,49.52433255907927,67.90388294804454,67.90388294804454,67.90648590954609,68.18632065008345,68.2295401339363,0.20584032982032877,10364.459572184569,10364.459572184569,10360.4452945292,10476.349910150748,10500.263385757571,60.67571372410535
32,200,5,160,200.0,0.0,225.25746808222183,0.756332991032633,234.59380000000002,3085.5856079195723,16.637821313804576,168.18713474888847,0.7563329910326284,2303.8378445406343,14.970889662589324,6432.0,3232.0,13.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,249.61880372065934,249.61880372065934,233.69279352482408,320.45013397582807,323.64905581460334,48.79107966190807,67.88705620653933,67.88705620653933,67.88061575872834,68.10500435425838,68.15589100868328,0.13422735409424463,13759.142988821986,13759.142988821986,13763.746793963946,13822.109074395848,13829.705560838338,49.16787197366699
32,300,5,160,300.0,0.0,226.48066979308868,5.373990711211955,233.73559999999998,4645.277048993247,127.56002616608966,169.41033645975534,5.37399071121194,3474.809629727247,123.04304926739884,9632.0,4832.0,19.0,57.07033333333332,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,248.96234204425127,248.96234204425127,239.11244148621336,298.7687458982691,359.03547765803523,45.75524597527709,67.93394344637869,67.93394344637869,67.99726070735736,68.12232845697636,68.1561922612421,0.19686810225618814,20561.21143251148,20561.21143251148,20581.985875498503,20659.423891932238,20669.950536511606,81.78006960684063
40,10,5,200,10.0,0.0,111.34147537924548,6.180747409490614,161.2214,95.35231828701929,10.426235317819744,53.93003093480104,6.180747409490621,46.249900547363055,7.54948437286347,440.0,240.0,1.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,292.7051834343001,292.7051834343001,292.8650540416129,371.12146074068727,376.35791968670674,63.71520127915912,70.66306803052106,70.66306803052106,70.49583150203236,74.90748138580885,76.04863968962388,2.454231810014004,928.6727957089897,928.6727957089897,921.9021369935945,1024.9732430791482,1032.1187437023036,69.482277068184
40,20,5,200,20.0,0.0,152.05590455078107,4.3963623413438935,234.35039999999998,231.67013641679605,9.040392041473622,94.64446010633662,4.396362341343885,144.21509533963254,8.02166528789362,840.0,440.0,2.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,253.338618761627,253.338618761627,243.44518349971622,304.25640395260416,361.5590753883589,44.0421272890042,69.35954042741,69.35954042741,68.97366347440861,72.18351432728875,72.54129634759585,1.5575084678007103,1571.169886882417,1571.169886882417,1579.664558521472,1650.7019900542218,1669.1581020248123,54.37290769597463
40,40,5,200,40.0,0.0,194.3169791347161,5.830902898944169,235.1906,557.494531335351,24.911623776673633,136.90553469027165,5.830902898944166,392.83387765024224,22.457118337722275,1640.0,840.0,3.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,332.64005564386025,332.64005564386025,241.33760598488152,782.7223914850038,786.5070169710089,194.35339399255122,68.19684533324713,68.19684533324713,68.14475609168697,69.3191357733061,69.82786334406298,0.9418531184645763,2992.3170236404985,2992.3170236404985,2919.9064210406505,3449.1349309973884,3468.0114011780825,193.8686652014179
40,50,5,200,50.0,0.0,200.854017611649,2.5101065525710884,234.75020000000004,714.423508426543,14.772682706115111,143.44257316720456,2.5101065525711177,510.22815603492916,12.932464615458995,2040.0,1040.0,4.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,278.6157439771341,278.6157439771341,254.34525747550651,368.39944712701254,372.32569850166334,59.16059889508582,68.12110948103138,68.12110948103138,68.0073650306737,69.14983065977066,69.34106755053759,0.5286461227654985,3616.5501085476717,3616.5501085476717,3612.477712507825,3712.2084557951894,3724.2321823188095,60.952359701985095
40,75,5,200,75.0,0.0,211.89884079238408,0.9140786131302577,235.5288,1111.2574447150396,12.25463576610556,154.48739634793964,0.9140786131302551,810.1786701199168,9.841851027258,3040.0,1540.0,5.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,282.2367882664548,282.2367882664548,267.3494494520128,385.98303768085316,391.742182134185,63.604315826348,67.88399511501444,67.88399511501444,67.84706164900264,68.4557986319084,68.55807045348794,0.2916564472896612,5305.652426777524,5305.652426777524,5296.951432945207,5408.138206269359,5429.310843570856,65.53555327710295
40,100,5,200,100.0,0.0,217.1818686873768,0.503546136042388,235.5328,1502.9021251084089,10.954237226179137,159.7704242429323,0.5035461360424129,1105.6134742494767,8.306750090419659,4040.0,2040.0,7.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,281.0332782007754,281.0332782007754,256.18864654097706,372.84883767715655,385.0112677307334,55.993057448402425,67.83272045961408,67.83272045961408,67.816392383938,68.26989682834605,68.33029558463491,0.25300616548974325,6996.472603702568,6996.472603702568,6979.745874530636,7114.398741885089,7137.049280593637,65.31581120680382
40,150,5,200,150.0,0.0,223.80097333661993,0.5180753950494408,235.81260000000003,2304.430599691837,4.808083370353234,166.3895288921755,0.518075395049426,1713.276682554193,4.794540717191505,6040.0,3040.0,10.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,265.0104220426874,265.0104220426874,242.74991598213091,360.46484531252645,364.822069182992,53.8353610109097,67.79968980774001,67.79968980774001,67.77572824155612,68.11850556323223,68.20981469403033,0.18578899878826166,10367.16420339595,10367.16420339595,10364.780672476627,10469.0259668394,10494.024688691134,54.639641410543554
40,200,5,200,200.0,0.0,227.33731294078288,0.9738054822867385,236.43639999999996,3114.988935972736,16.066677180067924,169.9258684963384,0.9738054822867459,2328.3352026714356,15.150292903198466,8040.0,4040.0,13.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,262.50953449925873,262.50953449925873,236.42001498956233,372.9231830162462,426.4241300488356,61.09431658538553,67.82863448514959,67.82863448514959,67.80952189981133,68.03984153239482,68.06424861943498,0.12178913002857814,13760.407797044027,13760.407797044027,13750.115295988508,13895.613704365678,13910.986213778378,67.74450009876587
40,300,5,200,300.0,0.0,230.01968169205475,0.5292507283330532,236.97379999999998,4721.350560421657,16.431526586542997,172.60823724761033,0.5292507283330452,3542.933601272524,14.881382122786258,12040.0,6040.0,19.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,291.04195955907926,291.04195955907926,268.433251476381,376.27701339661144,433.11948257032776,67.51787568931216,67.94616034358194,67.94616034358194,67.93137937807555,68.09520354476152,68.12240503359287,0.08283256302053144,20606.943902290077,20606.943902290077,20591.699137003165,20729.60010116804,20740.72063459549,73.99753847568103
48,10,5,240,10.0,0.0,114.3295749397062,2.1050319929840633,183.9654,101.74906564023021,3.1513480910409073,56.91813049526178,2.1050319929840673,50.64900858348003,2.0809222979585247,528.0,288.0,1.0,57.41144444444444,True,2048,64,20260329,20260329,cp1_mbt2048_mns64,291.2399682686858,291.2399682686858,299.0642825025134,374.6180706017185,393.48503766814224,52.15651244425033,72.25855895074481,72.25855895074481,71.9844639986857,77.28194941042197,80.49217080736221,3.025854518068413,941.5669988253891,941.5669988253891,939.9517379933968,1036.7963318480176,1060.8665162103716,61.45703971410814
