experiment_id,target_input_tokens,actual_input_tokens,repeat_id,prompt_source,start_time,end_time,duration_ms,ttft_ms,measurement_mode,block_request_count,block_success_count,block_error_count,block_warmup_requests,block_min_requests_used,block_max_requests_used,avg_power_w,median_power_w,p95_power_w,peak_power_w,min_power_w,active_avg_power_w,active_median_power_w,active_p95_power_w,active_sample_count,active_sample_fraction,active_power_threshold_w,energy_j,energy_per_request_j,idle_baseline_w,dynamic_power_w,dynamic_energy_j,dynamic_energy_per_request_j,power_sample_count,status,error,first_ttft_ms,min_ttft_ms,max_ttft_ms,prompt_generation_ms,add_unique_prefix
prefill_token_power_modeling_1777904889,2048,2061,2,generated,1777905731.6927762,1777905735.1977062,3504.930019378662,350.4241943359375,block,10,10,0,2,10,30,251.47046412306943,274.519,275.388,275.388,86.069,259.60856626506023,274.519,275.388,166,0.9485714285714286,95.35854545454544,881.3863786920309,88.1386378692031,65.35854545454545,186.111918668524,652.3092507054698,65.23092507054699,173,ok,,347.76973724365234,347.76973724365234,351.29737854003906,234.2216968536377,False
prefill_token_power_modeling_1777904889,768,768,2,generated,1777905737.861478,1777905741.0137177,3152.239799499512,157.5681209564209,block,20,20,0,2,10,30,231.57049675221,277.418,277.76895,277.865,58.566,259.9111893939394,277.418,277.865,132,0.8354430379746836,95.35854545454544,729.9657362521887,36.49828681260944,65.35854545454545,166.21195129766454,523.9399280329726,26.19699640164863,156,ok,,156.8155288696289,156.64339065551758,158.20574760437012,99.51257705688477,False
prefill_token_power_modeling_1777904889,18000,18000,1,generated,1777905755.0226252,1777905764.758096,9735.47077178955,3244.922717412313,block,3,3,0,2,3,5,295.25079362067794,300.246,305.7747500000001,306.083,277.602,295.2684338842975,300.246,305.7747500000001,484,1.0,95.35854545454544,2874.4054716417786,958.1351572139262,65.35854545454545,229.8922481661325,2238.1092626823724,746.0364208941241,482,ok,,3238.198518753052,3238.198518753052,3251.328706741333,5289.93821144104,False
prefill_token_power_modeling_1777904889,64,64,5,generated,1777905767.1926513,1777905770.2406628,3048.011541366577,70.85578386173692,block,43,43,0,2,30,100,181.5863248080632,224.772,225.326,225.326,63.296,211.60112605042016,225.163,225.326,119,0.7777777777777778,95.35854545454544,553.4772137693167,12.87156311091434,65.35854545454545,116.22777935351776,354.2636128969301,8.238688672021631,151,ok,,70.8765983581543,70.65534591674805,71.2440013885498,65.25063514709473,False
prefill_token_power_modeling_1777904889,16,16,5,generated,1777905772.643206,1777905775.6454296,3002.223491668701,71.45040375845772,block,42,42,0,2,30,100,168.73489661063425,208.813,212.658,212.658,61.565,198.98870175438597,212.123,212.658,114,0.7549668874172185,95.35854545454544,506.5798704687356,12.06142548735085,65.35854545454545,103.3763511560888,310.3589099238027,7.389497855328635,149,ok,,74.92303848266602,70.57809829711914,74.92303848266602,28.01156044006348,False
prefill_token_power_modeling_1777904889,640,640,3,generated,1777905778.2790873,1777905781.4183846,3139.2972469329834,142.65433224764735,block,22,22,0,2,10,30,216.0127571983404,262.762,264.017,264.017,59.592,247.44725196850396,262.762,264.017,127,0.8089171974522293,95.35854545454544,678.1282539751529,30.82401154432513,65.35854545454545,150.65421174379492,472.9483521661541,21.497652371188824,155,ok,,142.33851432800293,141.71528816223145,143.55134963989258,116.12105369567873,False
prefill_token_power_modeling_1777904889,384,384,3,generated,1777905783.9926264,1777905787.1376123,3144.9859142303467,104.79113260904948,block,30,30,0,2,30,100,204.3900037323856,265.771,267.539,267.539,56.196,224.27601449275363,265.771,267.539,138,0.8789808917197452,95.35854545454544,642.8036827478408,21.426789424928025,65.35854545454545,139.03145827784016,437.2519779187115,14.575065930623715,155,ok,,105.03673553466795,104.38895225524902,106.66894912719728,129.3540000915527,False
prefill_token_power_modeling_1777904889,8,8,4,generated,1777905789.5454476,1777905792.6057856,3060.338020324707,71.14435905633971,block,43,43,0,2,30,100,165.87144714333633,207.593,208.129,208.129,58.861,197.46995535714285,207.628,208.129,112,0.7320261437908496,95.35854545454544,507.6226961790322,11.805178980907725,65.35854545454545,100.51290168879088,307.60345457136617,7.153568710962004,151,ok,,72.37529754638672,70.63460350036621,72.37529754638672,20.3707218170166,False
prefill_token_power_modeling_1777904889,416,416,4,generated,1777905795.2157478,1777905798.7564075,3540.6596660614014,117.98733870188396,block,30,30,0,2,30,100,220.2743934448318,263.41,264.663,264.663,57.633,251.06238194444444,263.41,264.663,144,0.8135593220338984,95.35854545454544,779.9166603362559,25.997222011208528,65.35854545454545,154.91584799028635,548.504294612906,18.28347648709687,175,ok,,117.61021614074708,117.57278442382812,118.9260482788086,136.80720329284668,False
prefill_token_power_modeling_1777904889,480,480,4,generated,1777905801.4382534,1777905805.0772617,3639.008283615112,121.26147747039796,block,30,30,0,2,30,100,227.95167760312492,265.63,266.429,266.429,70.535,248.5455,265.664,266.429,160,0.8791208791208791,95.35854545454544,829.5180430617331,27.650601435391103,65.35854545454545,162.5931321485795,591.6777547476074,19.722591824920247,180,ok,,120.21946907043456,120.21946907043456,122.03764915466309,205.22379875183103,False
prefill_token_power_modeling_1777904889,320,320,4,generated,1777905807.684376,1777905810.7246027,3040.226697921753,101.3070583343506,block,30,30,0,2,30,100,205.41920161700835,255.867,257.133,257.133,59.152,240.4235508474576,256.548,257.133,118,0.7712418300653595,95.35854545454544,624.5209410218,20.817364700726667,65.35854545454545,140.06065616246286,425.8161461935585,14.193871539785285,151,ok,,103.9886474609375,100.8741855621338,103.9886474609375,171.67019844055176,False
prefill_token_power_modeling_1777904889,320,320,5,generated,1777905813.3404872,1777905816.3816264,3041.1391258239746,101.33132934570312,block,30,30,0,2,30,100,209.22920922546572,254.4025,257.737,257.737,59.47,237.6239492531912,257.046,257.737,125,0.8223684210526315,95.35854545454544,636.2951344407744,21.20983781469248,65.35854545454545,143.87066377092032,437.53070465201154,14.584356821733715,150,ok,,102.50067710876463,100.97503662109376,102.50067710876463,175.83179473876953,False
prefill_token_power_modeling_1777904889,1,1,2,generated,1777905818.7779725,1777905821.7815733,3003.600835800171,69.82399696527526,block,43,43,0,2,30,100,175.06592248719343,209.819,210.883,210.883,58.182,199.84485123966945,210.235,210.883,121,0.8013245033112583,95.35854545454544,525.8281511026621,12.22856165355028,65.35854545454545,109.70737703264798,329.5171693487059,7.663189984853626,149,ok,,69.86260414123535,69.71263885498047,70.08838653564453,11.615514755249023,False
prefill_token_power_modeling_1777904889,224,224,5,generated,1777905824.3221602,1777905827.334551,3012.3910903930664,86.03170258658272,block,35,35,0,2,30,100,204.1900759124896,246.386,251.364,251.364,57.776,233.46117886178865,251.245,251.364,123,0.8145695364238411,95.35854545454544,615.1003654254674,17.574296155013354,65.35854545454545,138.8315304579441,418.2148654171445,11.948996154775555,149,ok,,87.98599243164062,85.67285537719727,87.98599243164062,132.62224197387695,False
prefill_token_power_modeling_1777904889,32,32,2,generated,1777905829.7605565,1777905832.781211,3020.6542015075684,70.2151475950729,block,43,43,0,2,30,100,175.33675915609248,213.069,214.462,214.462,58.979,201.79409166666665,213.795,214.462,120,0.7894736842105263,95.35854545454544,529.6317182235714,12.317016702873753,65.35854545454545,109.97821370154703,332.2061532918753,7.72572449515989,150,ok,,70.3582763671875,70.06239891052246,71.1367130279541,39.74652290344238,False
prefill_token_power_modeling_1777904889,480,480,3,generated,1777905835.4866652,1777905839.140825,3654.1597843170166,121.76261742909747,block,30,30,0,2,30,100,229.1986715471286,264.565,265.877,265.877,65.077,248.13305521472392,265.53,265.877,163,0.8907103825136612,95.35854545454544,837.5285681864023,27.917618939546745,65.35854545454545,163.84012609258315,598.6979998249465,19.956599994164883,181,ok,,120.70298194885254,120.70298194885254,132.50374794006348,219.0151214599609,False
prefill_token_power_modeling_1777904889,3000,3000,1,generated,1777905845.715762,1777905850.5365767,4820.814847946167,482.0042848587036,block,10,10,0,2,10,30,277.9359216850201,283.316,284.126,284.126,144.303,277.5145958333333,283.316,284.126,240,1.0,95.35854545454544,1339.877618036748,133.9877618036748,65.35854545454545,212.57737623047467,1024.7961716693108,102.47961716693108,238,ok,,478.1618118286133,478.1618118286133,484.6193790435791,3370.2759742736816,False
prefill_token_power_modeling_1777904889,192,192,5,generated,1777905853.0854878,1777905856.1047175,3019.229888916016,83.83546272913615,block,36,36,0,2,30,100,194.73142978811347,250.926,251.82,251.82,60.156,234.0702232142857,251.038,251.82,112,0.7417218543046358,95.35854545454544,587.9389531276228,16.33163758687841,65.35854545454545,129.37288433356804,390.6064791951832,10.850179977643975,149,ok,,87.75568008422852,83.39858055114746,87.75568008422852,127.78258323669434,False
prefill_token_power_modeling_1777904889,1280,1276,1,generated,1777905859.0108154,1777905862.192272,3181.4565658569336,227.1943773542132,block,14,14,0,2,10,30,239.91717437209212,276.673,278.187,278.187,85.151,259.6359290780142,276.673,278.187,141,0.88125,95.35854545454544,763.2860696679354,54.52043354770967,65.35854545454545,174.55862891754668,555.3506960967129,39.66790686405092,158,ok,,225.44097900390625,225.44097900390625,227.86617279052732,204.08082008361816,False
prefill_token_power_modeling_1777904889,10000,10000,2,generated,1777905870.6153078,1777905875.586232,4970.924139022827,1656.774361928304,block,3,3,0,2,3,5,289.2245406290449,286.162,298.949,298.987,282.475,289.25693117408906,286.162,298.949,247,1.0,95.35854545454544,1437.713250610708,479.2377502035693,65.35854545454545,223.86599517449952,1112.820879319287,370.9402931064291,245,ok,,1648.4603881835938,1648.4603881835938,1661.6475582122805,2892.967939376831,False
prefill_token_power_modeling_1777904889,8,8,3,generated,1777905877.9989483,1777905881.0648746,3065.926313400269,71.26887454543002,block,43,43,0,2,30,100,164.56439862997013,209.555,209.764,209.764,57.574,199.1443090909091,209.681,209.764,110,0.7142857142857143,95.35854545454544,504.5423200085165,11.733542325779457,65.35854545454545,99.20585317542468,304.15783569385815,7.07343803939205,152,ok,,73.55594635009766,71.03586196899414,73.55594635009766,20.53213119506836,False
prefill_token_power_modeling_1777904889,288,288,3,generated,1777905883.671599,1777905886.768772,3097.17321395874,99.87221225615473,block,31,31,0,2,30,100,206.9143232688907,260.433,261.513,261.513,60.32,243.79325,260.774,261.513,120,0.7692307692307693,95.35854545454544,640.849499612808,20.67256450363897,65.35854545454545,141.55577781434528,438.42276332768506,14.142669784764037,154,ok,,104.04539108276369,99.08485412597656,104.04539108276369,167.33026504516602,False
prefill_token_power_modeling_1777904889,4,4,5,generated,1777905889.1510413,1777905892.197817,3046.7758178710938,70.82682432130326,block,43,43,0,2,30,100,169.99258598709272,208.53,208.816,208.816,58.362,199.04917241379312,208.786,208.816,116,0.7581699346405228,95.35854545454544,517.9293002028467,12.044867446577827,65.35854545454545,104.63404053254727,318.7964644207089,7.413871265597882,151,ok,,70.8622932434082,70.63150405883789,71.08736038208008,11.673450469970703,False
prefill_token_power_modeling_1777904889,18000,18000,2,generated,1777905906.3033297,1777905916.0090525,9705.72304725647,3235.039234161377,block,3,3,0,2,3,5,293.1428708760744,297.625,302.75185,302.778,278.393,293.1561265560166,297.625,302.75185,482,1.0,95.35854545454544,2845.163518000843,948.3878393336144,65.35854545454545,227.784325421529,2210.811577047501,736.9371923491672,480,ok,,3235.532522201538,3234.2262268066406,3235.532522201538,5387.942790985107,False
prefill_token_power_modeling_1777904889,352,352,2,generated,1777905918.5891075,1777905921.7179894,3128.881931304932,104.25820350646973,block,30,30,0,2,30,100,210.03319034559595,266.924,267.853,267.853,60.931,224.82569014084507,266.924,267.853,142,0.9044585987261148,95.35854545454544,657.1690542466646,21.90563514155549,65.35854545454545,144.6746448910505,452.6698823175652,15.088996077252174,155,ok,,103.5306453704834,103.5306453704834,104.76994514465332,120.86725234985352,False
prefill_token_power_modeling_1777904889,320,320,2,generated,1777905924.3474753,1777905927.3886242,3041.148900985718,101.33723417917888,block,30,30,0,2,30,100,210.34944540677856,256.1945,259.36,259.36,61.247,238.59698412698413,258.989,259.36,126,0.8289473684210527,95.35854545454544,639.7039847217799,21.323466157392662,65.35854545454545,144.99089995223312,440.9389160426639,14.697963868088795,150,ok,,100.6178855895996,100.6178855895996,102.51569747924805,170.84026336669922,False
prefill_token_power_modeling_1777904889,288,288,5,generated,1777905929.9935458,1777905932.999848,3006.302118301392,100.17351309458417,block,30,30,0,2,30,100,208.05978070581784,260.515,260.659,260.659,59.139,229.55461832061067,260.525,260.659,131,0.8675496688741722,95.35854545454544,625.4905594692232,20.849685315640773,65.35854545454545,142.7012352512724,429.0030258201254,14.300100860670849,149,ok,,99.78413581848145,99.78413581848145,100.71825981140135,154.36911582946777,False
prefill_token_power_modeling_1777904889,128,128,5,generated,1777905935.494074,1777905938.508968,3014.8942470550537,73.50797187991259,block,41,41,0,2,30,100,178.18256397054168,233.66,233.934,233.934,55.619,219.1929906542056,233.805,233.934,107,0.7086092715231788,95.35854545454544,537.2015870403052,13.102477732690373,65.35854545454545,112.82401851599624,340.15248435350986,8.29640205740268,149,ok,,75.03581047058105,73.15182685852051,75.03581047058105,96.22716903686523,False
prefill_token_power_modeling_1777904889,384,384,2,generated,1777905941.0693994,1777905944.2032776,3133.878231048584,104.42167123158772,block,30,30,0,2,30,100,206.2245281881204,264.985,266.419,266.419,55.781,222.50468085106385,264.985,266.419,141,0.8980891719745223,95.35854545454544,646.2825595970155,21.542751986567183,65.35854545454545,140.86598273357492,441.4568367840161,14.715227892800536,155,ok,,107.9843044281006,103.72018814086914,107.9843044281006,114.02463912963869,False
prefill_token_power_modeling_1777904889,64,64,4,generated,1777905946.661425,1777905949.69016,3028.7349224090576,70.40167963782022,block,43,43,0,2,30,100,174.56964630936426,218.997,220.191,220.191,59.43,205.55434482758625,220.016,220.191,116,0.7631578947368421,95.35854545454544,528.725184169769,12.295934515576024,65.35854545454545,109.2111008548188,330.77147507372746,7.692359885435522,150,ok,,78.84860038757324,69.20146942138672,78.84860038757324,66.53785705566406,False
prefill_token_power_modeling_1777904889,256,256,1,generated,1777905952.2118502,1777905955.239787,3027.937173843384,86.47753851754325,block,35,35,0,2,30,100,200.3219923435969,249.403,254.439,254.439,58.239,235.38443220338985,253.044,254.439,118,0.7763157894736842,95.35854545454544,606.5624073555468,17.33035449587277,65.35854545454545,134.96344688905145,408.6608379453961,11.676023941297032,150,ok,,90.4560089111328,85.2351188659668,90.4560089111328,95.81637382507324,False
prefill_token_power_modeling_1777904889,6000,6000,2,generated,1777905960.8949802,1777905964.6159415,3720.961332321167,930.0769567489624,block,4,4,0,2,3,5,284.238307453756,285.774,287.15,287.15,278.05,284.2557688172043,285.774,287.15,186,1.0,95.35854545454544,1057.6397511998414,264.40993779996035,65.35854545454545,218.87976199921053,814.4431308267224,203.6107827066806,184,ok,,921.959400177002,921.959400177002,937.5922679901124,1550.7957935333252,False
prefill_token_power_modeling_1777904889,480,480,1,generated,1777905969.5727952,1777905973.198779,3625.9841918945312,120.82922458648682,block,30,30,0,2,30,100,226.53095711616143,264.907,265.238,265.238,49.157,242.67135542168677,264.907,265.238,166,0.912087912087912,95.35854545454544,821.3976694779393,27.37992231593131,65.35854545454545,161.17241166161597,584.4086168545373,19.480287228484578,180,ok,,120.23448944091795,119.83180046081544,121.83475494384766,227.1969318389893,False
prefill_token_power_modeling_1777904889,16,16,1,generated,1777905975.6097896,1777905978.6704526,3060.6629848480225,71.1454291676366,block,43,43,0,2,30,100,164.33029444692286,206.228,206.927,206.927,59.161,194.5092260869565,206.696,206.927,115,0.7516339869281046,95.35854545454544,502.9596495028733,11.696736034950543,65.35854545454545,98.9717489923774,302.91916868663907,7.044631829921839,151,ok,,75.16169548034668,70.88494300842285,75.16169548034668,31.354665756225582,False
prefill_token_power_modeling_1777904889,192,192,4,generated,1777905981.2151504,1777905984.2258332,3010.682821273804,83.5963421397739,block,36,36,0,2,30,100,194.950149083932,243.229,249.435,249.435,57.657,229.66988034188037,248.779,249.435,117,0.7748344370860927,95.35854545454544,586.9330648517611,16.30369624588225,65.35854545454545,129.59160362938655,390.159214828318,10.837755967453278,149,ok,,89.9956226348877,83.06241035461426,89.9956226348877,122.34282493591309,False
prefill_token_power_modeling_1777904889,16,16,4,generated,1777905986.650096,1777905989.7093277,3059.231758117676,71.11482287562171,block,43,43,0,2,30,100,166.51351982675547,206.483,206.986,206.986,57.79,195.8644700854701,206.907,206.986,117,0.7597402597402597,95.35854545454544,509.4034480099676,11.846591814185294,65.35854545454545,101.15497437221002,309.4565100910445,7.196663025373128,152,ok,,74.18417930603027,70.94526290893555,74.18417930603027,28.8081169128418,False
prefill_token_power_modeling_1777904889,8,8,1,generated,1777905992.1098063,1777905995.1610851,3051.278591156006,70.93213879784872,block,43,43,0,2,30,100,165.42133006288492,205.53,205.79,205.79,56.708,196.2477192982456,205.743,205.79,114,0.7450980392156863,95.35854545454544,504.74656294143216,11.738292161428657,65.35854545454545,100.06278460833948,305.3194324468809,7.100451917369323,151,ok,,71.05827331542969,70.80698013305664,71.3796615600586,21.006345748901367,False
prefill_token_power_modeling_1777904889,2816,2816,3,generated,1777906001.4746225,1777906005.8982716,4423.649072647095,442.2926425933838,block,10,10,0,2,10,30,276.7816564888065,287.143,288.36,288.36,180.538,276.51447963800905,287.143,288.36,221,1.0,95.35854545454544,1224.3849180524355,122.43849180524356,65.35854545454545,211.42311103426107,935.2616490628724,93.52616490628724,219,ok,,439.35561180114746,439.2211437225342,443.63951683044434,3186.48362159729,False
prefill_token_power_modeling_1777904889,128,128,2,generated,1777906010.625297,1777906013.6661355,3040.8384799957275,74.13562914220299,block,41,41,0,2,30,100,175.37107979872675,230.907,232.292,232.292,48.632,211.63901754385964,231.382,232.292,114,0.75,95.35854545454544,533.2751277303697,13.006710432448042,65.35854545454545,110.0125343441813,334.5303477156381,8.159276773552149,150,ok,,77.86965370178223,73.75097274780273,77.86965370178223,95.54481506347656,False
prefill_token_power_modeling_1777904889,448,448,3,generated,1777906016.3188672,1777906019.8660746,3547.207355499268,118.20190747578938,block,30,30,0,2,30,100,220.2332238867093,264.707,265.597,265.597,57.052,247.4626876159175,265.052,265.597,149,0.8418079096045198,95.35854545454544,781.2129116962524,26.04043038987508,65.35854545454545,154.87467843216388,549.3725985151556,18.312419950505184,175,ok,,117.76018142700195,117.76018142700195,118.87764930725098,155.60531616210938,False
prefill_token_power_modeling_1777904889,2304,2304,2,generated,1777906025.334382,1777906029.099536,3765.1538848876953,376.43229961395264,block,10,10,0,2,10,30,257.67867904171044,276.566,277.389,277.389,86.328,259.7227567567568,276.566,277.389,185,0.9840425531914894,95.35854545454544,970.1998794466256,97.01998794466256,65.35854545454545,192.320133587165,724.1148981178349,72.41148981178348,186,ok,,373.36015701293945,373.36015701293945,377.5269985198975,2468.5609340667725,False
prefill_token_power_modeling_1777904889,640,640,1,generated,1777906031.7642834,1777906034.8989725,3134.6888542175293,142.44326678189364,block,22,22,0,2,10,30,212.38807809500696,259.215,260.305,260.33,56.336,244.25764285714288,259.547,260.305,126,0.802547770700637,95.35854545454544,665.7705411731005,30.26229732605002,65.35854545454545,147.02953264046153,460.8918372088671,20.94962896403941,155,ok,,140.84124565124512,140.84124565124512,143.4309482574463,117.2964572906494,False
prefill_token_power_modeling_1777904889,1536,1536,1,generated,1777906037.8906882,1777906041.1341932,3243.5050010681152,270.2292402585348,block,12,12,0,2,10,30,230.5453464414365,267.673,268.535,268.535,90.56661642865572,230.5575185185185,267.673,268.535,162,0.9938650306748468,95.35854545454544,747.7749841557805,62.31458201298171,65.35854545454545,165.18680098689106,535.7842151114246,44.64868459261872,161,ok,,270.10250091552734,270.04551887512207,270.5223560333252,195.0545310974121,False
prefill_token_power_modeling_1777904889,2048,2061,1,generated,1777906044.3107164,1777906047.814473,3503.756284713745,350.30908584594727,block,10,10,0,2,10,30,252.09173072286745,272.2,273.937,273.937,72.909,255.09216279069767,272.2,273.937,172,0.9772727272727272,95.35854545454544,883.267985844612,88.3267985844612,65.35854545454545,186.733185268322,654.2675714484994,65.42675714484994,174,ok,,347.98145294189453,347.98145294189453,351.12714767456055,236.5593910217285,False
prefill_token_power_modeling_1777904889,416,416,3,generated,1777906050.4564626,1777906053.989138,3532.675266265869,117.71962642669678,block,30,30,0,2,30,100,222.6792096467639,262.668,264.264,264.264,62.724,244.84524516129036,263.6,264.264,155,0.8757062146892656,95.35854545454544,786.6533362307548,26.22177787435849,65.35854545454545,157.32066419221843,555.7628192643685,18.525427308812286,175,ok,,119.1103458404541,117.38944053649902,119.1103458404541,142.31061935424805,False
prefill_token_power_modeling_1777904889,1536,1536,3,generated,1777906056.970516,1777906060.214779,3244.2626953125,270.2946662902832,block,12,12,0,2,10,30,232.39943283247436,268.371,268.773,268.773,88.353,253.46940425531915,268.371,268.773,141,0.8703703703703703,95.35854545454544,753.9648103501795,62.83040086251496,65.35854545454545,167.04088737792887,541.9245195121114,45.16037662600928,160,ok,,268.9802646636963,268.9802646636963,270.8292007446289,199.24616813659668,False
prefill_token_power_modeling_1777904889,3000,3000,2,generated,1777906066.732201,1777906071.549321,4817.119836807251,481.6227674484253,block,10,10,0,2,10,30,266.9282590076749,279.613,282.527,282.792,147.084,266.3655269709544,279.613,282.527,241,1.0,95.35854545454544,1285.8254114702945,128.58254114702945,65.35854545454545,201.56971355312947,970.9854656563352,97.09854656563353,239,ok,,477.8211116790772,477.8211116790772,482.7067852020264,3311.5150928497314,False
prefill_token_power_modeling_1777904889,2560,2560,2,generated,1777906077.4323354,1777906081.4573069,4024.97148513794,402.4019956588745,block,10,10,0,2,10,30,272.4466633909203,289.787,293.015,293.893,126.551,271.647039800995,289.787,293.015,201,1.0,95.35854545454544,1096.590051369429,109.6590051369429,65.35854545454545,207.08811793637489,833.5237696047916,83.35237696047916,199,ok,,399.0905284881592,399.0905284881592,403.531551361084,2843.7647819519043,False
prefill_token_power_modeling_1777904889,96,96,3,generated,1777906083.9473565,1777906086.9678886,3020.5321311950684,73.63970686749714,block,41,41,0,2,30,100,188.30413635621676,228.41,228.882,229.0,62.14,209.6642480620155,228.41,228.882,129,0.8486842105263158,95.35854545454544,568.77869430089,13.872651080509511,65.35854545454545,122.94559090167128,371.3611077072621,9.057587992860052,150,ok,,77.2705078125,73.25172424316406,77.2705078125,76.98464393615723,False
prefill_token_power_modeling_1777904889,16,16,2,generated,1777906089.4044476,1777906092.4706855,3066.2379264831543,71.27697523250136,block,43,43,0,2,30,100,166.46645000915194,208.07,208.248,208.372,64.614,185.27748837209305,208.07,208.248,129,0.8376623376623377,95.35854545454544,510.4257425050737,11.870366104769156,65.35854545454545,101.10790455460648,310.0208916125732,7.209788177036587,152,ok,,75.27399063110352,71.0444450378418,75.27399063110352,30.216455459594727,False
prefill_token_power_modeling_1777904889,6000,6000,1,generated,1777906098.0927494,1777906101.8239956,3731.24623298645,932.6632618904114,block,4,4,0,2,3,5,285.1049580626008,284.482,287.11,287.11,283.688,285.10851336898395,284.482,287.11,187,1.0,95.35854545454544,1063.796800776839,265.94920019420977,65.35854545454545,219.74641260805535,819.9279742560927,204.9819935640232,185,ok,,921.0426807403564,921.0426807403564,936.8774890899658,1514.599084854126,False
prefill_token_power_modeling_1777904889,896,896,1,generated,1777906104.527052,1777906107.639639,3112.586975097656,172.87499374813504,block,18,18,0,2,10,30,237.38196926094835,273.899,275.091,275.091,76.727,257.6077898550725,273.899,275.091,138,0.8846153846153846,95.35854545454544,738.8720256446601,41.04844586914778,65.35854545454545,172.0234238064029,535.4378683515138,29.74654824175077,154,ok,,173.06065559387207,172.41835594177246,173.64263534545898,101.55153274536131,False
prefill_token_power_modeling_1777904889,768,768,1,generated,1777906110.3200924,1777906113.4684455,3148.353099822998,157.37247467041016,block,20,20,0,2,10,30,228.5019780344033,275.714,277.272,277.272,58.998,258.82974615384614,275.714,277.272,130,0.8227848101265823,95.35854545454544,719.4049108603001,35.970245543015004,65.35854545454545,163.1434325798578,513.6331316785596,25.681656583927985,156,ok,,156.98790550231934,156.6615104675293,158.4789752960205,95.3974723815918,False
prefill_token_power_modeling_1777904889,256,256,2,generated,1777906116.0092623,1777906119.03307,3023.8077640533447,86.35807037353516,block,35,35,0,2,30,100,201.9073160670986,254.044,254.416,254.644,58.65,221.85440151515152,254.044,254.644,132,0.8741721854304636,95.35854545454544,610.5289099428654,17.443683141224728,65.35854545454545,136.54877061255314,412.8972327501775,11.797063792862213,149,ok,,89.79940414428711,85.82878112792969,89.79940414428711,103.96504402160645,False
