full_repeat,strategy,query_count,target_input_tokens,actual_input_tokens,batch_repeat,power_limit,actual_power_limit,avg_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_e2e_ms,avg_power_w,total_energy_j,peak_power_w,num_requests,group_median_ttft_ms,group_mad_ttft_ms,ttft_deviation_ratio,is_suspicious,suspicious_reason
2,baseline_350w,103,6053,5976,12,350,350.0,1289.6832762313193,1279.795678332448,1801.760057173669,1824.3925693072376,1324.7438540040216,187.19129166666667,418.5493854593436,244.35,103,778.3905705301435,16.05233910620143,1.6568588123478247,True,ttft_outlier_vs_group
2,baseline_350w,103,6053,5965,21,350,350.0,1354.9941234579942,1375.353539828211,1897.6639250759035,1930.7265983708205,1392.3165544560088,178.793625,418.784076643914,283.817,103,778.3905705301435,16.05233910620143,1.7407637948840253,True,ttft_outlier_vs_group
2,baseline_350w,103,6053,5992,30,350,350.0,1261.282170860513,1189.0122080221772,1665.8634644001722,1723.5950579773637,1316.650976024532,222.19474285714287,429.0157198771886,230.959,103,778.3905705301435,16.05233910620143,1.620371852656801,True,ttft_outlier_vs_group
3,prefill_token_fit_plus25w,64,2175,2119,6,287,287.0,1115.5378375115106,1192.519101779908,1269.2322900751606,1272.4929342372343,1144.3988593673566,110.11366666666667,160.67945342453322,160.411,64,486.6963925160235,30.933770391129627,2.292061035720095,True,ttft_outlier_vs_group
3,prefill_token_fit_plus25w,64,2175,2124,23,287,287.0,787.7511956685339,693.369880085811,1362.722804187797,1419.19712907169,816.5026615897659,118.90653333333331,198.343579833889,171.724,64,486.6963925160235,30.933770391129627,1.6185679774534159,True,ttft_outlier_vs_group
3,prefill_token_fit_plus25w,103,6053,5976,1,310,310.0,1211.0691066126076,1179.052204824984,1728.8073760457337,1747.8430176246911,1239.0740592828363,205.5700754716981,447.40397550441634,287.945,103,782.6226821205425,15.167613181475417,1.547449536386008,True,ttft_outlier_vs_group
3,prefill_token_fit_plus25w,103,6053,5942,10,310,310.0,1279.298884088843,1238.9915511012075,1724.73135702312,1746.819415325299,1317.9884521173117,216.51675609756097,461.4179682194779,250.161,103,782.6226821205425,15.167613181475417,1.6346304717651927,True,ttft_outlier_vs_group
3,prefill_token_fit_plus25w,103,6053,6002,38,310,310.0,1327.5209103566278,1237.428542226553,1854.6299738809464,1882.828800715506,1361.7619902745469,185.41329411764707,421.1839120775111,253.295,103,782.6226821205425,15.167613181475417,1.6962464041543814,True,ttft_outlier_vs_group
3,prefill_token_fit_plus25w,103,6053,5970,47,310,310.0,1425.283144305017,1530.0313793122768,1865.0180756114423,1911.305772960186,1469.1441794676543,191.1913720930233,439.7220044342806,252.556,103,782.6226821205425,15.167613181475417,1.821162581747777,True,ttft_outlier_vs_group
3,prefill_manual_buckets,64,2175,2130,34,220,220.0,1121.392375753203,1228.0394933186471,1293.6942422995344,1322.482301229611,1148.0288638922502,114.2704,174.41771724853515,153.579,64,507.5387738943391,30.9654230477463,2.2094713417632557,True,ttft_outlier_vs_group
3,prefill_manual_buckets,103,6053,5982,8,260,260.0,1391.006881244553,1362.8274030052123,1981.2716157641264,2033.8323911745103,1420.3856299016445,148.91175925925927,334.40196041332354,259.386,103,794.9480143922733,15.75656134400117,1.7498086114573899,True,ttft_outlier_vs_group
3,prefill_manual_buckets,103,6053,5984,17,260,260.0,1392.8061560998915,1386.3400928676128,2022.0937381032852,2118.662603022531,1420.7736476351624,159.70285714285714,376.706555884225,259.586,103,794.9480143922733,15.75656134400117,1.7520719982735882,True,ttft_outlier_vs_group
3,prefill_manual_buckets,103,6053,5979,26,260,260.0,1413.931470391458,1389.5297111012042,1883.515616180375,1918.8278003223245,1446.11883231719,177.1605384615385,406.92089157432775,236.711,103,794.9480143922733,15.75656134400117,1.7786464583755066,True,ttft_outlier_vs_group
3,prefill_manual_buckets,103,6053,6018,35,260,260.0,1326.5743080607967,1290.8996501937509,1793.106308626011,1820.699525140226,1360.3882069690424,185.6406511627907,409.19771522085057,239.809,103,794.9480143922733,15.75656134400117,1.668756049507142,True,ttft_outlier_vs_group
3,baseline_350w,32,1581,1592,4,350,350.0,1100.5974528379738,1136.523355264217,1257.834446663037,1261.683859527111,1115.226026493474,107.71404347826088,151.43579023514624,133.523,32,400.9042672114447,21.38472428487151,2.7452874485306924,True,ttft_outlier_vs_group
3,baseline_350w,64,2175,2097,2,350,350.0,979.416528098227,1012.5382514670492,1147.6200869074091,1152.0370179461315,1004.3111207414768,136.8657142857143,184.7030143676485,192.88,64,488.3317115964019,32.71614070763462,2.0056377762083546,True,ttft_outlier_vs_group
