full_repeat,strategy,query_count,target_input_tokens,actual_input_tokens,batch_repeat,power_limit,actual_power_limit,avg_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_e2e_ms,avg_power_w,total_energy_j,peak_power_w,num_requests,group_median_ttft_ms,group_mad_ttft_ms,ttft_deviation_ratio,is_suspicious,suspicious_reason
1,baseline_350w,16,504,492,11,350,350.0,225.9847665554844,230.3730647545308,243.8957697013393,265.3601811500266,245.0429622840602,108.96,41.62370384216308,108.96,16,250.45755339669995,13.860786537406966,0.9022876870379187,False,
1,baseline_350w,16,504,492,12,350,350.0,226.81415258557536,259.030002867803,269.1023797960952,280.47873491887003,239.08231710083783,125.78177777777778,48.99306980270809,137.678,16,250.45755339669995,13.860786537406966,0.9055991704363742,False,
1,baseline_350w,16,504,501,13,350,350.0,262.1333211718593,280.4106574039906,284.87698803655803,288.4291665162891,284.36493742628954,116.667375,49.216795758873225,137.678,16,250.45755339669995,13.860786537406966,1.0466177506599934,False,
1,baseline_350w,16,504,495,14,350,350.0,230.61069098184817,233.05508075281975,255.1988905761391,273.283787118271,246.64057936752212,125.126,47.836432935714726,125.126,16,250.45755339669995,13.860786537406966,0.9207575808926939,False,
1,baseline_350w,16,504,487,15,350,350.0,228.60410471912476,262.53786007873714,266.619247966446,267.7935752319172,241.34951189626008,126.4189411764706,49.62837653218999,135.03,16,250.45755339669995,13.860786537406966,0.9127458989309798,False,
1,baseline_350w,16,504,498,16,350,350.0,227.52850552205928,218.4957154095173,280.9873374644667,282.58822900243104,244.3348194938153,103.17142857142856,40.63432221412658,110.632,16,250.45755339669995,13.860786537406966,0.9084513620624436,False,
1,baseline_350w,16,504,505,17,350,350.0,259.9262101284694,276.8595938105136,283.4822819568217,288.9104002155364,280.2454674674664,139.44688888888888,59.60161075411902,146.262,16,250.45755339669995,13.860786537406966,1.0378054349064572,False,
1,baseline_350w,16,504,491,18,350,350.0,259.7883837297559,275.4677769262344,289.06412015203387,306.907122512348,279.0181662712712,115.46717647058824,48.49052431642308,146.262,16,250.45755339669995,13.860786537406966,1.0372551364752687,False,
1,baseline_350w,16,504,500,19,350,350.0,236.42757872585207,265.7956010662019,270.0551701709628,270.69017980247736,254.6992089773994,127.569,51.46722797012329,127.569,16,250.45755339669995,13.860786537406966,0.9439826250772889,False,
1,baseline_350w,16,504,484,20,350,350.0,268.5699184658006,284.5335635356605,304.57629496231675,305.70224607363343,282.79962987289764,127.2951052631579,54.98194577035151,143.443,16,250.45755339669995,13.860786537406966,1.0723171045291353,False,
1,baseline_350w,16,504,478,21,350,350.0,209.07776048989035,214.90969765000045,223.81568665150556,229.31853265035895,229.01039925636724,111.112,39.7444566707611,111.112,16,250.45755339669995,13.860786537406966,0.8347832103858808,False,
1,baseline_350w,16,504,498,22,350,350.0,240.1578739227261,264.11102479323745,285.4820160428062,301.48632500786334,253.5247407795396,134.55511764705884,54.287867879222425,135.369,16,250.45755339669995,13.860786537406966,0.9588765468068748,False,
1,baseline_350w,16,504,487,23,350,350.0,254.963157029124,277.239692164585,295.48509477172047,298.7462812336162,271.15849795518443,109.63488888888888,47.64540101406309,130.757,16,250.45755339669995,13.860786537406966,1.0179894899208235,False,
1,baseline_350w,16,504,494,24,350,350.0,249.636277963873,274.9191829934716,277.26351900491863,277.27680292446166,267.7037022658624,131.9823888888889,54.392658747527335,143.379,16,250.45755339669995,13.860786537406966,0.9967208997225724,False,
1,baseline_350w,16,504,502,25,350,350.0,251.7765861994121,275.74924984946847,280.97554424311966,281.2431792495772,269.10450859577395,120.304625,50.06460879439115,143.379,16,250.45755339669995,13.860786537406966,1.0052664924048944,False,
1,baseline_350w,16,504,498,26,350,350.0,258.70329127064906,275.9443500544876,283.74717431142926,285.2338043041527,278.57305156067014,121.136,52.40762394332886,121.136,16,250.45755339669995,13.860786537406966,1.0329226959303905,False,
1,baseline_350w,16,504,487,27,350,350.0,251.3526890834328,275.93972254544497,285.8506927732378,295.61748248524964,268.01379476091824,117.49763157894736,48.98183973155523,121.136,16,250.45755339669995,13.860786537406966,1.0035740015607157,False,
1,baseline_350w,16,504,495,28,350,350.0,241.38984573073685,268.62933835946023,275.1748850569129,275.28439965099096,259.5631224103272,112.207,46.00779562425613,112.207,16,250.45755339669995,13.860786537406966,0.9637954314294497,False,
1,baseline_350w,16,504,502,29,350,350.0,229.69260276295245,268.29942408949137,273.52162171155214,274.6140932664275,242.622217949247,136.4688888888889,55.266837644047214,140.56,16,250.45755339669995,13.860786537406966,0.9170919369284987,False,
1,baseline_350w,16,504,482,30,350,350.0,236.94656227598895,265.6325586140156,268.7884485349059,270.0207347050309,252.6966712612193,107.49035294117648,42.91793569564819,125.832,16,250.45755339669995,13.860786537406966,0.9460547668158726,False,
1,baseline_350w,16,504,475,31,350,350.0,263.7669948744588,280.0763032864779,290.5744391027838,306.6716377157718,282.07790723536164,138.10299999999998,57.84492785859107,142.543,16,250.45755339669995,13.860786537406966,1.0531405074323235,False,
1,baseline_350w,16,504,486,32,350,350.0,253.35206356248815,274.81388906016946,298.071701428853,301.5879162354395,266.64028398226947,119.13988888888888,50.580874959283406,142.543,16,250.45755339669995,13.860786537406966,1.0115568890877233,False,
1,baseline_350w,16,504,493,33,350,350.0,223.59236193005927,204.3049824424088,277.5445352308452,279.16344394907355,233.3426046243403,122.66,48.01864055633545,122.66,16,250.45755339669995,13.860786537406966,0.8927355509854044,False,
1,baseline_350w,16,504,499,34,350,350.0,270.7436179625802,293.38196385651827,308.1790211144835,314.2315593082458,288.6861083097756,130.5875,56.4499991953373,144.745,16,250.45755339669995,13.860786537406966,1.0809960182504423,False,
1,baseline_350w,16,504,497,35,350,350.0,215.00565108726727,222.6329850964248,226.1010342044756,228.3665315946564,238.27171945595185,112.2909375,43.04495218545198,116.43,16,250.45755339669995,13.860786537406966,0.8584514548328259,False,
